symbol,timeframe,strategy,side,entry_time,entry_price,stop,tp,size,exit_time,exit_price,pnl,reason
BTCUSDT,1h,smc,long,1721545200.0,66701.99,66392.32370000001,80042.388,1,1721739600.0,66092.01,-609.9800000000105,TP/SL/BMS/CHOCH
BTCUSDT,1h,smc,long,1721829600.0,66760.01,65619.91260000001,80112.01199999999,1,1721858400.0,65288.01,-1471.9999999999927,TP/SL/BMS/CHOCH
BTCUSDT,1h,smc,long,1721944800.0,65644.0,65442.97033,78772.8,1,1722452400.0,65256.83,-387.16999999999825,TP/SL/BMS/CHOCH
BTCUSDT,1h,smc,long,1722564000.0,64359.91,63476.996,77231.892,1,1722607200.0,63157.95,-1201.9600000000064,TP/SL/BMS/CHOCH
BTCUSDT,1h,smc,long,1722610800.0,63416.01,62912.694,76099.212,1,1722621600.0,62898.25,-517.760000000002,TP/SL/BMS/CHOCH
BTCUSDT,1h,smc,long,1722906000.0,55723.98,55269.692,66868.776,1,1722931200.0,54992.0,-731.9800000000032,TP/SL/BMS/CHOCH
BTCUSDT,1h,smc,long,1722934800.0,55211.99,54436.20997,66254.38799999999,1,1725634800.0,54045.01,-1166.979999999996,TP/SL/BMS/CHOCH
BTCUSDT,1h,smc,long,1725721200.0,54780.0,54054.0,65736.0,1,1725742800.0,53926.99,-853.010000000002,TP/SL/BMS/CHOCH
BTCUSDT,1h,smc,long,1725746400.0,53954.0,53705.399,64744.799999999996,1,1725807600.0,53687.0,-267.0,TP/SL/BMS/CHOCH
BTCUSDT,1h,smc,long,1725836400.0,54869.95,53880.5025,65843.93999999999,1,1727445600.0,66242.66,11372.710000000006,TP/SL/BMS/CHOCH
BTCUSDT,1h,smc,long,1727449200.0,66006.01,65807.982,79207.21199999998,1,1727463600.0,65657.99,-348.0199999999895,TP/SL/BMS/CHOCH
BTCUSDT,1h,smc,long,1727467200.0,65804.87,65439.092,78965.844,1,1727658000.0,64769.99,-1034.8799999999974,TP/SL/BMS/CHOCH
BTCUSDT,1h,smc,long,1727776800.0,63910.12,63672.86662,76692.144,1,1727784000.0,63668.21,-241.9100000000035,TP/SL/BMS/CHOCH
BTCUSDT,1h,smc,long,1728007200.0,61036.14,60756.93075,73243.368,1,1728504000.0,60420.01,-616.1299999999974,TP/SL/BMS/CHOCH
BTCUSDT,1h,smc,long,1728633600.0,60669.39,60468.48868,72803.268,1,1730224800.0,73170.01,12500.619999999995,TP/SL/BMS/CHOCH
BTCUSDT,1h,smc,long,1730228400.0,72536.16,72286.51791,87043.392,1,1730257200.0,72234.0,-302.1600000000035,TP/SL/BMS/CHOCH
BTCUSDT,1h,smc,long,1730260800.0,72282.0,71954.95559,86738.4,1,1730289600.0,71862.17,-419.83000000000175,TP/SL/BMS/CHOCH
BTCUSDT,1h,smc,long,1730293200.0,71966.0,71534.78988,86359.2,1,1730379600.0,71308.0,-658.0,TP/SL/BMS/CHOCH
BTCUSDT,1h,smc,long,1730487600.0,69268.0,68858.87179,83121.59999999999,1,1730599200.0,68214.91,-1053.0899999999965,TP/SL/BMS/CHOCH
BTCUSDT,1h,smc,long,1730682000.0,68970.01,67882.31999999999,82764.01199999999,1,1730736000.0,67756.0,-1214.0099999999948,TP/SL/BMS/CHOCH
BTCUSDT,1h,smc,long,1730797200.0,68776.49,68535.13592,82531.788,1,1731337200.0,84059.54,15283.049999999988,TP/SL/BMS/CHOCH
BTCUSDT,1h,smc,long,1731340800.0,84200.0,82993.5216,101040.0,1,1733364000.0,101248.19,17048.190000000002,TP/SL/BMS/CHOCH
BTCUSDT,1h,smc,long,1733367600.0,102964.0,100235.7081,123556.79999999999,1,1733421600.0,100179.24,-2784.7599999999948,TP/SL/BMS/CHOCH
BTCUSDT,1h,smc,long,1733425200.0,99028.0,98303.56192000001,118833.59999999999,1,1733436000.0,96589.04,-2438.9600000000064,TP/SL/BMS/CHOCH
BTCUSDT,1h,smc,long,1733511600.0,101439.99,100108.9584,121727.988,1,1733526000.0,99740.84,-1699.1500000000087,TP/SL/BMS/CHOCH
