symbol,timeframe,strategy,side,entry_time,entry_price,stop,tp,size,exit_time,exit_price,pnl,reason,entry_level,oi_filtered
BTCUSDT,30m,ThirtyMinStrategy,short,1730939400.0,75349.08,75501.08076000001,65553.6996,1,1730941200.0,75536.0,-186.91999999999825,TP/SL/BMS/CHOCH,A,False
BTCUSDT,30m,ThirtyMinStrategy,short,1731016800.0,75631.28,76895.99799999999,65799.2136,1,1731092400.0,77000.0,-1368.7200000000012,TP/SL/BMS/CHOCH,AB,False
BTCUSDT,30m,ThirtyMinStrategy,long,1731205800.0,77033.99,76865.42108,87048.4087,1,1731358800.0,88242.62,11208.62999999999,TP/SL/BMS/CHOCH,A,False
BTCUSDT,30m,ThirtyMinStrategy,long,1731385800.0,88430.57,88223.20998,99926.5441,1,1731403800.0,87630.89,-799.6800000000076,TP/SL/BMS/CHOCH,A,False
BTCUSDT,30m,ThirtyMinStrategy,short,1731416400.0,86050.0,87915.48,74863.50000000001,1,1731434400.0,88360.01,-2310.0099999999948,TP/SL/BMS/CHOCH,A,False
BTCUSDT,30m,ThirtyMinStrategy,long,1731483000.0,87356.0,86273.41738,98712.27999999998,1,1732246200.0,98836.5,11480.5,TP/SL/BMS/CHOCH,A,False
BTCUSDT,30m,ThirtyMinStrategy,short,1732282200.0,97763.54,98412.59232000001,85054.2798,1,1732289400.0,98664.0,-900.4600000000064,TP/SL/BMS/CHOCH,A,False
BTCUSDT,30m,ThirtyMinStrategy,short,1732379400.0,97708.85,98159.928,85006.69950000002,1,1732410000.0,98169.76,-460.90999999998894,TP/SL/BMS/CHOCH,A,False
BTCUSDT,30m,ThirtyMinStrategy,long,1732480200.0,96826.49,95928.67816,109413.9337,1,1732545000.0,95385.49,-1441.0,TP/SL/BMS/CHOCH,A,False
BTCUSDT,30m,ThirtyMinStrategy,short,1732546800.0,96109.61,96314.73498000001,83615.3607,1,1732734000.0,96414.99,-305.38000000000466,TP/SL/BMS/CHOCH,A,False
BTCUSDT,30m,ThirtyMinStrategy,long,1732795200.0,95360.35,95131.91488,107757.1955,1,1732807800.0,95007.14,-353.2100000000064,TP/SL/BMS/CHOCH,A,False
BTCUSDT,30m,ThirtyMinStrategy,long,1732847400.0,96739.98,95078.89503,109316.17739999999,1,1733128200.0,95053.66,-1686.3199999999924,TP/SL/BMS/CHOCH,AB,False
BTCUSDT,30m,ThirtyMinStrategy,short,1733209200.0,95610.34,96526.8143,83180.9958,1,1733292000.0,96673.33,-1062.9900000000052,TP/SL/BMS/CHOCH,AB,False
BTCUSDT,30m,ThirtyMinStrategy,short,1733329800.0,94847.81,96578.9724,82517.5947,1,1733338800.0,96660.0,-1812.1900000000023,TP/SL/BMS/CHOCH,A,False
BTCUSDT,30m,ThirtyMinStrategy,short,1733437800.0,96589.04,97230.14214000001,84032.4648,1,1733445000.0,97551.99,-962.9500000000116,TP/SL/BMS/CHOCH,A,False
BTCUSDT,30m,ThirtyMinStrategy,long,1733493600.0,99254.6,97317.23547999999,112157.69799999999,1,1733772600.0,97070.32,-2184.279999999999,TP/SL/BMS/CHOCH,A,False
BTCUSDT,30m,ThirtyMinStrategy,long,1733886000.0,97304.1,95466.92352000001,109953.633,1,1734685200.0,95174.13,-2129.970000000001,TP/SL/BMS/CHOCH,A,False
BTCUSDT,30m,ThirtyMinStrategy,long,1734703200.0,95218.75,93300.57604,107597.18749999999,1,1734967800.0,93250.37,-1968.3800000000047,TP/SL/BMS/CHOCH,AB,False
BTCUSDT,30m,ThirtyMinStrategy,long,1734989400.0,93964.01,93603.55772,106179.33129999999,1,1735502400.0,93498.71,-465.29999999998836,TP/SL/BMS/CHOCH,A,False
BTCUSDT,30m,ThirtyMinStrategy,short,1735570800.0,91688.66,93379.29999999999,79769.13420000001,1,1735579800.0,93832.83,-2144.1699999999983,TP/SL/BMS/CHOCH,AB,False
BTCUSDT,30m,ThirtyMinStrategy,short,1735596000.0,92597.02,92960.1993,80559.40740000001,1,1735632000.0,94097.36,-1500.3399999999965,TP/SL/BMS/CHOCH,A,False
BTCUSDT,30m,ThirtyMinStrategy,long,1735633800.0,93933.38,93578.85722,106144.7194,1,1735677000.0,93564.04,-369.34000000001106,TP/SL/BMS/CHOCH,A,False
BTCUSDT,30m,ThirtyMinStrategy,long,1735835400.0,97229.74,96958.58422,109869.6062,1,1735839000.0,96757.57,-472.16999999999825,TP/SL/BMS/CHOCH,A,False
BTCUSDT,30m,ThirtyMinStrategy,short,1736065800.0,97861.04,98795.49999999999,85139.1048,1,1736130600.0,98815.39,-954.3500000000058,TP/SL/BMS/CHOCH,AB,False
BTCUSDT,30m,ThirtyMinStrategy,short,1736319600.0,95481.5,95897.99316,83068.90500000001,1,1736325000.0,95945.99,-464.49000000000524,TP/SL/BMS/CHOCH,A,False
BTCUSDT,30m,ThirtyMinStrategy,short,1736357400.0,94030.82,94321.20588000001,81806.81340000001,1,1736359200.0,94921.4,-890.5799999999872,TP/SL/BMS/CHOCH,A,False
BTCUSDT,30m,ThirtyMinStrategy,long,1736436600.0,94244.02,91716.31976,106495.7426,1,1736452800.0,91291.69,-2952.3300000000017,TP/SL/BMS/CHOCH,A,False
BTCUSDT,30m,ThirtyMinStrategy,long,1736532000.0,94962.27,94642.336,107307.3651,1,1736544600.0,94613.26,-349.0100000000093,TP/SL/BMS/CHOCH,A,False
BTCUSDT,30m,ThirtyMinStrategy,short,1736616600.0,94151.52,94432.3878,81911.82240000002,1,1736625600.0,94483.04,-331.5199999999895,TP/SL/BMS/CHOCH,A,False
BTCUSDT,30m,ThirtyMinStrategy,long,1736681400.0,94255.1,94066.5898,106508.26299999999,1,1736719200.0,93916.09,-339.0100000000093,TP/SL/BMS/CHOCH,A,False
BTCUSDT,30m,ThirtyMinStrategy,short,1736733600.0,94326.54,94689.0,82064.0898,1,1736740800.0,94807.18,-480.6399999999994,TP/SL/BMS/CHOCH,A,False
