ts,oi
1778972400,101955.343
1778973300,101896.256
1778974200,101876.825
1778975100,101865.149
1778976000,101884.143
1778976900,101937.254
1778977800,102047.322
1778978700,102118.222
1778979600,102324.528
1778980500,102690.728
1778981400,102698.918
1778982300,102636.679
1778983200,102630.567
1778984100,102626.552
1778985000,102550.868
1778985900,102546.949
1778986800,102631.778
1778987700,102620.627
1778988600,102542.634
1778989500,102551.45
1778990400,102525.545
1778991300,102529.241
1778992200,102496.025
1778993100,102465.835
1778994000,102457.267
1778994900,102379.725
1778995800,102398.097
1778996700,102416.183
1778997600,102480.457
1778998500,102458.247
1778999400,102460.19
1779000300,102435.029
1779001200,102443.649
1779002100,102431.47
1779003000,102428.373
1779003900,102401.68
1779004800,102409.319
1779005700,102451.497
1779006600,102480.428
1779007500,102475.272
1779008400,102487.408
1779009300,102465.214
1779010200,102456.046
1779011100,102429.956
1779012000,102341.721
1779012900,102400.898
1779013800,102248.184
1779014700,102169.395
1779015600,102126.072
1779016500,102091.994
1779017400,102048.889
1779018300,102060.092
1779019200,102096.793
1779020100,102064.428
1779021000,102065.145
1779021900,102045.601
1779022800,102092.668
1779023700,102133.332
1779024600,102080.097
1779025500,102089.535
1779026400,102084.775
1779027300,102057.048
1779028200,101972.214
1779029100,102001.759
1779030000,102021.718
1779030900,102093.701
1779031800,102236.809
1779032700,102445.603
1779033600,102476.75
1779034500,102497.44
1779035400,102572.364
1779036300,102599.232
1779037200,102639.965
1779038100,102553.021
1779039000,102540.622
1779039900,102529.835
1779040800,102530.075
1779041700,102532.681
1779042600,102595.715
1779043500,102576.741
1779044400,102607.519
1779045300,102587.602
1779046200,102590.544
1779047100,102518.313
1779048000,102497.194
1779048900,102483.193
1779049800,102493.763
1779050700,102440.174
1779051600,102424.063
1779052500,102368.312
1779053400,102333.781
1779054300,102312.524
1779055200,102366.302
